"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-03-16",41,34273,"A",37196,32260,4043,6606,0,21504,0,7,5595,998,610,-880,-122,0,-642,1002,378,-433,-239
"2026-03-16",42,33294,"A",36137,31245,4104,6606,0,21504,0,7,5504,1007,606,-882,-165,0,-652,924,382,-455,-82
"2026-03-16",43,31492,"A",33870,29753,4146,6606,0,21504,0,7,5756,1571,839,-735,-53,1,-654,553,382,-329,15
"2026-03-16",44,29838,"A",32148,28231,4187,6606,0,21504,0,7,5862,1626,861,-724,64,71,-654,474,382,-325,143
"2026-03-16",45,27810,"A",30831,26301,4177,6606,0,21504,0,6,5814,1597,892,-895,192,8,-655,104,415,-865,227
"2026-03-16",46,26311,"A",29400,24827,4167,6606,0,21504,0,6,5856,1593,891,-909,263,0,-656,27,416,-918,228
"2026-03-16",47,24455,"A",28605,23009,4163,6606,0,21504,0,362,5805,1182,639,-981,246,0,-796,-335,188,-1076,230
"2026-03-16",48,23670,"A",28227,22236,4158,6606,0,21504,0,660,5744,1145,618,-990,272,0,-806,-411,175,-1090,230
"2026-03-17",1,23906,"A",29010,22661,4140,6606,0,21504,0,994,5939,1558,759,-966,295,64,-708,-776,588,-1060,230
"2026-03-17",2,24150,"A",29201,23150,4121,6606,0,21504,0,875,5987,1598,774,-964,295,171,-701,-854,626,-1057,230
"2026-03-17",3,23723,"A",29430,22772,4125,6606,0,21504,0,1015,5885,1856,929,-1011,295,177,-750,-1244,719,-1087,230
"2026-03-17",4,23100,"A",28880,22300,4128,6606,0,21504,0,1013,6196,1880,944,-1013,295,182,-754,-1310,731,-1090,230
"2026-03-17",5,23037,"A",29048,22140,4155,6606,0,21504,0,1024,6108,1926,988,-1013,295,184,-850,-1434,975,-1090,230
"2026-03-17",6,22767,"A",28790,21961,4181,6606,0,21504,0,1014,6152,1930,992,-1013,295,184,-857,-1449,994,-1090,230
"2026-03-17",7,22027,"A",28006,21260,4205,6606,0,21504,0,1017,6121,1947,983,-1012,295,184,-857,-1403,816,-1090,230
"2026-03-17",8,21856,"A",27806,21072,4229,6606,0,21504,0,1012,6034,1947,978,-1020,295,184,-856,-1372,794,-1090,230
"2026-03-17",9,21503,"A",27130,20846,4267,6606,0,21504,0,933,6296,1674,655,-1013,295,183,-1010,-981,402,-1090,230
"2026-03-17",10,21562,"A",27186,20749,4304,6606,0,21504,0,1001,6311,1639,622,-1013,295,185,-1021,-899,360,-1090,230
"2026-03-17",11,21574,"A",26784,20698,4305,6606,0,21504,0,874,6315,774,400,-1014,295,184,-1022,-515,-91,-1094,202
"2026-03-17",12,22493,"A",27063,21506,4306,6606,0,21504,0,277,5870,684,373,-1014,295,185,-1022,-435,-128,-1094,230
"2026-03-17",13,23878,"A",27755,22943,4269,6606,0,21504,0,39,5773,405,-52,-1012,295,184,-1021,-60,83,-1093,230
"2026-03-17",14,25678,"A",29495,24623,4232,6606,122,21504,0,12,5678,404,-81,-1013,295,185,-1022,20,110,-1089,230
"2026-03-17",15,28581,"A",32119,27239,4179,6606,717,21504,0,11,5545,1509,589,-999,295,184,-953,391,614,-975,230
"2026-03-17",16,29643,"A",33147,28005,4126,6606,1614,21504,0,7,5295,1640,656,-998,295,185,-942,424,663,-957,230
"2026-03-17",17,30496,"A",32178,28729,4185,6606,2654,21504,0,10,5127,1970,963,-396,293,183,-193,72,969,-483,230
"2026-03-17",18,29871,"A",31378,28112,4244,6606,3965,21504,0,13,5237,2002,991,-317,220,115,-131,-4,996,-442,230
"2026-03-17",19,28951,"A",30914,27275,4319,6606,5460,21504,0,11,5617,2002,991,-309,254,5,200,-379,996,-664,230
"2026-03-17",20,27658,"A",29785,25886,4393,6606,6943,21504,0,28,5413,2002,992,-351,123,0,224,-458,996,-690,230
"2026-03-17",21,25954,"A",29884,24252,4457,6606,7974,21504,0,463,5669,2002,992,-962,8,0,-6,-841,996,-1058,230
"2026-03-17",22,25149,"A",29545,23430,4521,6606,9183,21504,0,797,5648,2002,992,-967,0,0,-23,-915,996,-1094,230
"2026-03-17",23,23902,"A",28602,22197,4546,6606,10356,21504,0,822,5980,2002,992,-964,0,0,-23,-1197,996,-1094,230
"2026-03-17",24,23192,"A",27913,21411,4571,6606,11607,21504,0,800,5801,2003,992,-965,0,0,-23,-1239,997,-1094,202
"2026-03-17",25,22230,"A",27107,20424,4553,6606,12285,21504,0,865,5526,2003,992,-1011,41,0,-68,-1239,997,-1094,91
"2026-03-17",26,21794,"A",26659,20044,4534,6606,12351,21504,0,856,5492,2002,992,-1012,2,0,-82,-1221,997,-1094,0
"2026-03-17",27,20953,"A",26419,19198,4536,6606,11881,21504,0,851,5548,2006,992,-1012,0,0,-897,-939,997,-1094,-73
"2026-03-17",28,20759,"A",26319,18968,4537,6606,11469,21504,0,844,5666,2007,992,-1013,0,0,-968,-873,997,-1094,-168
"2026-03-17",29,21135,"A",26502,19369,4529,6606,10558,21504,0,842,5545,2006,992,-1014,-53,0,-1006,-490,997,-1094,-268
"2026-03-17",30,21684,"A",27013,20004,4520,6606,9331,21504,0,769,5883,2007,992,-1014,-16,0,-1009,-410,997,-1094,-417
"2026-03-17",31,22472,"A",27352,20879,4477,6606,7961,21504,0,521,5855,2007,992,-1013,-84,0,-1020,-36,997,-1094,-512
"2026-03-17",32,24258,"A",28628,22675,4434,6606,6434,21504,0,108,5950,2006,992,-1014,-21,0,-1021,44,997,-1094,-512
"2026-03-17",33,26692,"A",31165,24767,4325,6606,4779,21504,0,174,5571,2006,992,-1013,-110,0,-1021,415,997,-1094,-461
"2026-03-17",34,28907,"A",33132,26928,4215,6606,3065,21504,0,169,6098,2006,992,-1013,-24,0,-1022,494,997,-1083,-314
"2026-03-17",35,30618,"A",34385,29127,4132,6606,1452,21504,0,165,5794,2006,992,-1013,-5,0,-1021,864,997,-619,-344
"2026-03-17",36,32966,"A",36866,30726,4048,6606,283,21504,0,144,5370,2004,991,-1013,-115,0,-1021,942,997,-571,-436
"2026-03-17",37,33485,"A",37111,31353,3972,6606,2,21504,0,1,5050,1590,910,-902,-261,-55,-820,1313,988,-474,-513
"2026-03-17",38,34657,"A",37943,32346,3895,6606,0,21504,0,1,5023,1553,903,-817,-269,-206,-791,1369,987,-88,-514
"2026-03-17",39,35453,"A",37327,33158,3841,6606,0,21504,0,4,4877,1965,985,202,-399,-357,111,1394,996,573,-514
"2026-03-17",40,34671,"A",36743,32557,3786,6606,0,21504,0,9,5009,2004,992,236,-451,-498,192,1397,997,860,-514
"2026-03-17",41,33492,"A",36033,31510,3685,6606,0,21504,0,11,4567,2004,992,-436,-452,-528,229,1397,997,887,-514
"2026-03-17",42,32404,"A",35037,30441,3584,6606,0,21504,0,13,4168,2003,992,-527,-451,-528,233,1397,996,1060,-514
"2026-03-17",43,31220,"A",34192,29340,3479,6606,0,21504,0,6,4103,2002,992,-871,-452,-529,658,1397,996,907,-514
"2026-03-17",44,29790,"A",32792,27897,3374,6606,0,21504,0,10,4085,2001,992,-898,-451,-529,690,1396,995,860,-514
"2026-03-17",45,28443,"A",31342,26758,3210,6606,0,21504,0,9,3985,2001,992,-795,-452,-529,705,1381,995,860,-514
"2026-03-17",46,26668,"A",29934,25056,3046,6606,0,21504,0,436,3836,2001,992,-734,-452,-530,706,1356,995,785,-514
"2026-03-17",47,25552,"A",28113,23907,2857,6606,0,21504,0,473,3763,2001,992,-9,-451,-515,780,984,996,560,-513
"2026-03-17",48,24834,"A",27172,23199,2667,6606,0,21504,0,243,3170,2001,992,0,-452,-529,786,908,995,560,-514
"2026-03-18",1,25203,"A",27597,23505,2500,6606,0,21504,0,308,3309,2000,992,712,-451,-522,982,562,996,832,-513
"2026-03-18",2,25425,"A",27627,23723,2333,6606,0,21504,0,194,3075,2001,992,920,-452,-419,997,534,996,928,-537
"2026-03-18",3,25462,"A",27570,23805,2136,6606,0,21504,0,141,3051,2001,992,996,-452,-401,997,904,996,980,-514
"2026-03-18",4,24873,"A",26918,23172,1938,6606,0,21504,0,127,2801,2001,992,1002,-452,-353,997,976,996,980,-513
"2026-03-18",5,24645,"A",26807,22873,1781,6606,0,21504,0,125,2523,2001,992,1003,-452,-471,997,1243,996,980,-514
"2026-03-18",6,23995,"A",26124,22114,1623,6606,0,21504,0,124,2165,2000,992,1002,-451,-440,997,1285,996,980,-514
"2026-03-18",7,23856,"A",25879,21912,1436,6606,0,21504,0,20,2108,2001,992,818,-452,-437,998,1334,996,980,-514
"2026-03-18",8,23344,"A",25323,21277,1249,6606,0,21504,0,10,1633,2000,992,801,-451,-404,997,1343,995,980,-514
"2026-03-18",9,23235,"A",25187,21075,1113,6606,0,21504,0,10,1507,2001,992,268,-452,-376,997,1390,996,980,-514
"2026-03-18",10,23332,"A",25208,21116,976,6606,0,21504,0,10,1280,2001,992,225,-452,-300,997,1397,996,980,-514
"2026-03-18",11,23957,"A",25810,21657,924,6606,0,21504,0,10,1144,2000,992,108,-426,-303,997,1397,996,759,-514
"2026-03-18",12,24621,"A",26604,22264,872,6606,0,21504,0,10,898,2001,992,103,-437,-422,997,1397,996,640,-514
"2026-03-18",13,26530,"A",28290,23902,848,6606,8,21504,0,10,705,2002,992,795,-340,-333,997,1397,996,640,-477
"2026-03-18",14,28632,"A",30598,25744,823,6606,466,21504,0,10,572,2001,992,901,-427,-417,997,1397,997,942,-512
"2026-03-18",15,29828,"A",31927,26760,821,6606,1887,21504,0,8,376,2002,992,999,-451,-526,997,1397,997,982,-514
"2026-03-18",16,29939,"A",32046,26674,818,6606,3629,21504,0,10,172,2002,992,1002,-452,-531,997,1397,997,982,-514
"2026-03-18",17,29419,"A",31525,26024,750,6606,5203,21504,0,11,-26,2001,992,1003,-451,-530,997,1397,996,982,-514
"2026-03-18",18,28071,"A",30176,24775,682,6606,6804,21504,0,9,-202,2002,992,1002,-452,-530,997,1397,996,982,-514
"2026-03-18",19,27117,"A",29222,23820,631,6606,8368,21504,0,9,-321,2001,992,1002,-451,-531,1015,1397,997,982,-514
"2026-03-18",20,25913,"A",28018,22600,579,6606,9678,21504,0,9,-288,2002,992,1003,-452,-530,1016,1397,996,982,-514
"2026-03-18",21,24490,"A",26598,21201,597,6606,10878,21504,0,7,-418,2002,992,1004,-451,-530,1016,1397,997,982,-520
"2026-03-18",22,23666,"A",25766,20317,615,6606,11866,21504,0,4,-355,2002,992,1003,-451,-531,1016,1397,997,982,-514
"2026-03-18",23,23111,"A",25211,19708,628,6606,12541,21504,0,4,-536,2002,992,1003,-452,-530,1016,1397,996,982,-514
"2026-03-18",24,22889,"A",24987,19467,641,6606,12828,21504,0,4,-753,2002,992,1002,-451,-529,1016,1397,997,982,-514
"2026-03-18",25,22569,"A",24668,19331,694,6606,12914,21504,0,4,-579,2001,992,1002,-451,-530,1016,1397,997,982,-514
"2026-03-18",26,22550,"A",24650,19339,746,6606,12730,21504,0,4,-495,2002,992,1003,-451,-531,1016,1397,996,982,-514
"2026-03-18",27,22076,"A",24179,18974,760,6606,12276,21504,0,6,-566,2001,992,1003,-452,-531,1016,1397,997,982,-514
"2026-03-18",28,22307,"A",24408,19133,773,6606,11549,21504,0,5,-819,2001,992,1002,-451,-531,1016,1397,997,982,-514
"2026-03-18",29,22547,"A",24646,19354,755,6606,10528,21504,0,4,-712,2001,992,1003,-451,-530,997,1397,996,982,-514
"2026-03-18",30,22930,"A",25030,19836,736,6606,9324,21504,0,4,-578,2001,992,1003,-452,-530,996,1397,996,982,-514
"2026-03-18",31,23857,"A",25927,20775,715,6606,7858,21504,0,6,-492,2001,992,1003,-451,-499,996,1397,997,982,-514
"2026-03-18",32,25901,"A",27915,22645,694,6606,6288,21504,0,10,-477,2001,992,900,-452,-438,996,1397,996,982,-514
"2026-03-18",33,27169,"A",30559,23890,678,6606,4704,21504,0,20,-112,2002,992,-591,-452,-496,865,1397,996,-717,-514
"2026-03-18",34,29202,"A",33110,25820,662,6606,3094,21504,0,16,11,2002,992,-746,-452,-530,838,1397,996,-1050,-514
"2026-03-18",35,31078,"A",34985,27643,701,6606,1545,21504,0,7,156,2004,992,-851,-451,-530,-96,1397,997,-858,-514
"2026-03-18",36,32836,"A",36631,29360,739,6606,336,21504,0,2,319,2004,992,-794,-451,-530,-162,1397,996,-742,-514
"2026-03-18",37,35221,"A",37318,31718,796,6606,3,21504,0,1,333,2001,992,397,-452,-530,846,1397,997,24,-514
"2026-03-18",38,36029,"A",38124,32386,853,6606,0,21504,0,1,127,2001,992,477,-451,-529,945,1397,996,120,-514
"2026-03-18",39,36164,"A",38271,32459,927,6606,0,21504,0,12,-30,2000,992,829,-451,-530,858,1397,996,830,-514
"2026-03-18",40,35871,"A",37948,32229,1001,6606,0,21504,0,11,17,2001,992,854,-452,-500,852,1397,997,986,-514
"2026-03-18",41,34698,"A",36628,31154,1049,6606,0,21504,0,15,-187,2001,992,876,-441,-360,829,1397,996,924,-514
"2026-03-18",42,33625,"A",35470,30134,1097,6606,0,21504,0,13,-373,2001,992,877,-352,-366,828,1397,996,847,-514
"2026-03-18",43,31926,"A",33974,28636,1123,6606,0,21504,0,13,-387,2000,992,758,-435,-486,793,1397,996,683,-514
"2026-03-18",44,30208,"A",32166,27192,1149,6606,0,21504,0,13,-496,2000,992,749,-451,-380,790,1397,996,650,-514
"2026-03-18",45,28683,"A",30489,26040,1094,6606,0,21504,0,12,-369,2001,992,781,-452,-228,711,1397,996,650,-514
"2026-03-18",46,26840,"A",28699,24354,1038,6606,0,21504,0,265,-541,2000,992,784,-440,-78,705,1374,996,582,-476
"2026-03-18",47,26298,"A",28184,23842,986,6606,0,21504,0,409,-71,2000,992,544,-384,0,977,1002,996,560,-493
"2026-03-18",48,25778,"A",27529,23309,934,6606,0,21504,0,333,-204,2001,992,526,-304,0,997,950,996,509,-514
"2026-03-19",1,25622,"A",27188,23177,844,6606,0,21504,0,190,-119,2000,992,605,-255,0,983,987,996,120,-521
"2026-03-19",2,25925,"A",27554,23614,754,6606,0,21504,0,190,305,2001,992,610,-325,0,982,993,996,120,-514
"2026-03-19",3,25532,"A",27198,23314,698,6606,0,21504,0,221,311,2001,992,397,-331,0,817,1008,996,120,-514
"2026-03-19",4,24932,"A",26840,22767,641,6606,0,21504,0,463,261,2001,992,380,-331,0,805,988,996,120,-514
"2026-03-19",5,24443,"A",26277,22356,622,6606,0,21504,0,389,590,2001,992,110,-331,0,686,637,997,120,-514
"2026-03-19",6,23813,"A",25602,21742,603,6606,0,21504,0,344,632,2001,992,103,-331,0,677,584,996,120,-514
"2026-03-19",7,23353,"A",25632,21356,597,6606,0,21504,0,343,712,2004,992,-491,-331,0,365,577,997,120,-514
"2026-03-19",8,23076,"A",25406,21117,590,6606,0,21504,0,287,745,2004,992,-598,-331,0,340,585,996,120,-514
"2026-03-19",9,22732,"A",25995,20839,599,6606,0,21504,0,279,846,2004,992,-855,-331,0,-255,725,997,-429,-514
"2026-03-19",10,22482,"A",26107,20556,608,6606,0,21504,0,280,933,2005,992,-875,-303,-51,-306,769,996,-712,-498
"2026-03-19",11,23372,"A",27477,21391,622,6606,0,21504,0,279,1187,2006,992,-1005,-164,-4,-969,1140,997,-712,-372
"2026-03-19",12,24238,"A",28289,22141,635,6606,0,21504,0,276,1512,2006,992,-1014,-26,0,-1022,1205,997,-813,-300
"2026-03-19",13,26217,"A",30168,23869,680,6606,14,21504,0,24,1877,2007,992,-1012,-28,-3,-1022,1372,997,-1000,-262
"2026-03-19",14,27683,"A",31832,25191,725,6606,500,21504,0,13,1831,2007,992,-908,-168,-108,-996,1397,998,-965,-391
"2026-03-19",15,30110,"A",31809,27337,737,6606,1888,21504,0,12,1280,2004,992,409,-320,-260,83,1397,996,335,-507
"2026-03-19",16,30000,"A",31978,27087,748,6606,3569,21504,0,12,915,2004,992,494,-441,-411,191,1397,997,632,-514
"2026-03-19",17,29479,"A",31481,26464,692,6606,5191,21504,0,11,608,2002,992,965,-451,-426,671,1397,997,903,-514
"2026-03-19",18,28162,"A",30079,25226,635,6606,6847,21504,0,10,417,2003,992,1003,-452,-341,707,1397,997,1000,-514
"2026-03-19",19,26692,"A",28553,23878,629,6606,8391,21504,0,10,114,2001,992,1002,-451,-286,905,1397,996,1000,-514
"2026-03-19",20,25222,"A",27037,22455,623,6606,9797,21504,0,10,206,2002,992,1002,-452,-239,920,1392,996,1000,-514
"2026-03-19",21,24003,"A",25668,21293,642,6606,10941,21504,0,10,185,2004,992,1003,-452,-89,829,1314,996,1000,-514
"2026-03-19",22,22763,"A",24320,20106,660,6606,11922,21504,0,11,-11,2004,992,1002,-431,-1,822,1279,997,1000,-514
"2026-03-19",23,22317,"A",23685,19652,660,6606,12616,21504,0,12,-156,2004,992,1003,-306,0,822,907,997,1000,-450
"2026-03-19",24,21610,"A",23113,18942,660,6606,13057,21504,0,254,-398,2004,992,1003,-284,0,822,846,997,1000,-365
"2026-03-19",25,21240,"A",22792,18630,631,6606,13146,21504,0,285,-306,2002,992,958,-204,0,866,732,996,1000,-463
"2026-03-19",26,21046,"A",22560,18428,601,6606,12715,21504,0,289,-481,2001,992,953,-249,0,869,708,996,998,-376
"2026-03-19",27,21055,"A",22489,18434,601,6606,12179,21504,0,281,-477,2002,992,953,-167,0,778,587,997,993,-386
"2026-03-19",28,21343,"A",22739,18692,601,6606,11218,21504,0,280,-548,2002,992,952,-164,0,771,585,996,993,-352
"2026-03-19",29,21898,"A",23296,19282,616,6606,10119,21504,0,283,-218,2001,992,953,-211,0,753,824,996,993,-304
"2026-03-19",30,22751,"A",24153,20155,631,6606,9030,21504,0,282,-5,2002,992,953,-222,0,751,883,997,954,-298
"2026-03-19",31,23775,"A",25317,21161,649,6606,7607,21504,0,47,133,2004,992,629,-290,-43,388,1255,997,-180,-382
"2026-03-19",32,25711,"A",27704,23033,667,6606,6040,21504,0,15,-132,2003,992,580,-427,-189,361,1310,996,-319,-443
"2026-03-19",33,27677,"A",30864,24940,662,6606,4500,21504,0,15,100,2002,992,-368,-451,-341,721,1327,996,-909,-503
"2026-03-19",34,30112,"A",33563,27175,656,6606,3016,21504,0,17,19,2001,992,-440,-452,-487,744,1333,996,-965,-490
"2026-03-19",35,31618,"A",35626,28617,703,6606,1542,21504,0,13,306,2005,992,-972,-451,-457,96,1389,996,-988,-527
"2026-03-19",36,32974,"A",36986,29910,750,6606,417,21504,0,15,488,2008,992,-1014,-452,-469,51,1397,995,-992,-470
"2026-03-19",37,34573,"A",38276,31264,803,6606,9,21504,0,14,385,2006,992,-798,-452,-402,804,1397,996,-1037,-400
"2026-03-19",38,35047,"A",38685,31680,856,6606,0,21504,0,14,430,2006,992,-729,-452,-402,867,1397,995,-1003,-438
"2026-03-19",39,36241,"A",38277,32857,843,6606,0,21504,0,14,213,2005,992,293,-451,-458,988,1397,995,186,-513
"2026-03-19",40,35915,"A",38019,32574,830,6606,0,21504,0,11,206,2005,992,347,-452,-527,997,1397,996,308,-514
"2026-03-19",41,34193,"A",36788,30953,839,6606,0,21504,0,16,124,2005,992,199,-451,-528,917,1397,995,-486,-514
"2026-03-19",42,33059,"A",35716,29933,848,6606,0,21504,0,14,-94,2005,992,188,-452,-519,911,1397,995,-558,-514
"2026-03-19",43,31560,"A",34279,28727,814,6606,0,21504,0,12,152,2005,992,152,-451,-528,862,1397,996,-614,-514
"2026-03-19",44,30131,"A",32795,27422,780,6606,0,21504,0,8,377,2006,992,149,-451,-476,858,1385,995,-615,-514
"2026-03-19",45,28641,"A",30999,26110,748,6606,0,21504,0,8,381,2005,992,250,-451,-507,904,1190,995,-278,-514
"2026-03-19",46,27226,"A",29404,24785,715,6606,0,21504,0,8,384,2006,992,258,-429,-384,908,1173,995,-243,-514
"2026-03-19",47,26229,"A",28178,23929,710,6606,0,21504,0,8,659,2005,992,679,-444,-363,991,1368,995,-20,-514
"2026-03-19",48,25146,"A",27161,22931,705,6606,0,21504,0,8,730,2006,992,712,-452,-441,997,1397,996,3,-514
"2026-03-20",1,25430,"A",27317,23219,688,6606,0,22126,0,8,762,2005,992,875,-451,-309,997,1397,996,227,-519
"2026-03-20",2,25867,"A",27704,23667,671,6606,0,22126,0,8,900,2005,992,888,-452,-263,997,1397,996,253,-514
"2026-03-20",3,25755,"A",27608,23559,652,6606,0,22126,0,6,919,2005,992,884,-451,-282,997,1397,996,570,-514
"2026-03-20",4,25095,"A",26974,23002,632,6606,0,22126,0,49,914,2005,992,884,-452,-264,997,1397,996,600,-514
"2026-03-20",5,24509,"A",26529,22476,634,6606,0,22126,0,154,884,2006,992,660,-452,-300,997,1397,996,538,-514
"2026-03-20",6,24024,"A",26139,21978,635,6606,0,22126,0,186,919,2005,992,643,-451,-364,997,1397,996,522,-514
"2026-03-20",7,23782,"A",26070,21836,651,6606,0,22126,0,254,1093,2005,992,496,-452,-317,997,1397,995,-151,-514
"2026-03-20",8,23229,"A",25606,21322,666,6606,0,22126,0,342,991,2006,992,473,-452,-244,998,1397,995,-225,-514
"2026-03-20",9,22848,"A",26083,21024,679,6606,0,22126,0,176,1210,2007,992,-258,-452,-214,665,1397,996,-1021,-514
"2026-03-20",10,22873,"A",26017,21012,691,6606,0,22126,0,12,1293,2007,992,-306,-452,-165,589,1397,995,-1095,-514
"2026-03-20",11,22634,"A",27109,20738,683,6606,0,22126,0,14,1387,2012,992,-959,-452,-111,-733,1397,996,-1092,-514
"2026-03-20",12,23443,"A",28236,21494,674,6606,0,22126,0,16,1537,2012,992,-1015,-439,-255,-862,1396,996,-1092,-514
"2026-03-20",13,25900,"A",29643,23709,686,6606,6,22126,0,19,1678,2008,992,-838,-343,-370,239,1389,995,-1059,-514
"2026-03-20",14,27499,"A",31256,25129,697,6606,249,22126,0,15,1783,2007,992,-764,-428,-505,352,1389,996,-931,-514
"2026-03-20",15,30267,"A",32373,27603,665,6606,870,22126,0,9,1305,2006,992,723,-452,-531,822,1396,996,726,-514
"2026-03-20",16,30989,"A",33094,28225,632,6606,1773,22126,0,8,1439,2006,992,952,-452,-531,858,1397,996,989,-514
"2026-03-20",17,31264,"A",33362,28471,594,6606,2825,22126,0,1,1326,2006,992,999,-452,-531,897,1397,996,989,-514
"2026-03-20",18,31236,"A",33334,28415,556,6606,3940,22126,0,1,1286,2006,992,1003,-452,-531,899,1397,995,989,-514
"2026-03-20",19,30581,"A",32680,27813,542,6606,5147,22126,0,2,1175,2006,992,1002,-452,-531,872,1397,995,992,-514
"2026-03-20",20,29457,"A",31558,26745,527,6606,6259,22126,0,7,1132,2007,992,1003,-452,-528,870,1397,995,993,-514
"2026-03-20",21,28140,"A",30142,25497,529,6606,7165,22126,0,10,1092,2007,992,1003,-452,-426,1006,1397,995,993,-514
"2026-03-20",22,27007,"A",28857,24408,530,6606,8376,22126,0,8,991,2007,992,1003,-452,-276,1016,1397,995,993,-514
"2026-03-20",23,26230,"A",28089,23710,559,6606,9377,22126,0,97,886,2006,992,1002,-452,-196,1016,1397,995,993,-514
"2026-03-20",24,25347,"A",27289,22899,587,6606,9800,22126,0,219,805,2007,992,1002,-452,-157,1016,1397,995,993,-514
"2026-03-20",25,24707,"A",26624,22304,581,6606,10066,22126,0,227,561,2006,992,1002,-452,-124,1016,1397,995,993,-514
"2026-03-20",26,24526,"A",26610,22211,575,6606,10107,22126,0,414,616,2006,992,1002,-452,-104,1016,1397,995,991,-514
"2026-03-20",27,23962,"A",26444,21748,569,6606,9854,22126,0,830,558,2006,992,1003,-452,-86,1016,1397,995,989,-514
"2026-03-20",28,23790,"A",26293,21600,562,6606,9257,22126,0,855,550,2006,992,1002,-452,-82,1016,1397,996,989,-514
"2026-03-20",29,24158,"A",26627,21923,589,6606,8855,22126,0,901,593,2006,992,1003,-452,-2,998,1397,995,989,-514
"2026-03-20",30,24314,"A",26786,22053,615,6606,7935,22126,0,836,669,2004,992,1002,-445,-77,996,1397,995,969,-514
"2026-03-20",31,24903,"A",26780,22742,638,6606,6647,22126,0,198,838,2004,992,821,-342,-216,753,1397,995,92,-514
"2026-03-20",32,26026,"A",28051,23990,660,6606,5225,22126,0,170,1093,2004,992,778,-320,-366,735,1397,995,-23,-514
"2026-03-20",33,27488,"A",30721,25422,686,6606,3783,22126,0,172,1206,2004,992,116,-441,-505,609,1397,996,-996,-514
"2026-03-20",34,29503,"A",32867,27387,711,6606,2543,22126,0,173,1183,2004,992,102,-451,-531,600,1397,996,-1095,-514
"2026-03-20",35,31140,"A",35192,28936,735,6606,1262,22126,0,166,1379,2004,992,-695,-452,-530,527,1397,996,-1095,-514
"2026-03-20",36,32654,"A",36896,30399,758,6606,374,22126,0,164,1586,2005,992,-894,-452,-531,522,1397,996,-1087,-514
"2026-03-20",37,34093,"A",37134,31709,828,6606,11,22126,0,167,1465,2004,992,-236,-452,-530,679,1397,996,-542,-514
"2026-03-20",38,34598,"A",37531,32014,897,6606,0,22126,0,164,1352,2004,992,-187,-452,-530,690,1397,996,-486,-514
"2026-03-20",39,34778,"A",37175,32123,930,6606,0,22126,0,168,1377,2002,992,556,-451,-530,976,1397,996,-134,-514
"2026-03-20",40,34214,"A",36580,31461,962,6606,0,22126,0,168,1011,2002,992,692,-452,-531,997,1397,997,-101,-514
"2026-03-20",41,33091,"A",35508,30542,952,6606,0,22126,0,168,948,2003,992,488,-451,-530,775,1397,996,-154,-514
"2026-03-20",42,32119,"A",34549,29785,942,6606,0,22126,0,171,1202,2003,992,473,-452,-530,759,1397,996,-163,-514
